row,col,level,conductance,conductance_uS
43,43,2,0.068966,7.83
43,44,25,0.862069,86.34
43,45,16,0.551724,55.62
43,46,4,0.137931,14.66
43,47,19,0.655172,65.86
43,48,23,0.793103,79.52
43,49,1,0.034483,4.41
43,50,10,0.344828,35.14
43,51,20,0.689655,69.28
43,52,22,0.758621,76.10
43,53,11,0.379310,38.55
43,54,14,0.482759,48.79
43,55,28,0.965517,96.59
43,56,13,0.448276,45.38
43,57,14,0.482759,48.79
43,58,23,0.793103,79.52
43,59,9,0.310345,31.72
43,60,27,0.931034,93.17
43,61,29,1.000000,100.00
43,62,8,0.275862,28.31
43,63,8,0.275862,28.31
44,0,13,0.448276,45.38
44,1,0,0.000000,1.00
44,2,15,0.517241,52.21
44,3,13,0.448276,45.38
44,4,19,0.655172,65.86
44,5,19,0.655172,65.86
44,6,9,0.310345,31.72
44,7,1,0.034483,4.41
44,8,27,0.931034,93.17
44,9,14,0.482759,48.79
44,10,17,0.586207,59.03
44,11,4,0.137931,14.66
44,12,2,0.068966,7.83
44,13,19,0.655172,65.86
44,14,26,0.896552,89.76
44,15,8,0.275862,28.31
44,16,17,0.586207,59.03
44,17,1,0.034483,4.41
44,18,0,0.000000,1.00
44,19,21,0.724138,72.69
44,20,22,0.758621,76.10
44,21,18,0.620690,62.45
44,22,16,0.551724,55.62
44,23,20,0.689655,69.28
44,24,27,0.931034,93.17
44,25,18,0.620690,62.45
44,26,19,0.655172,65.86
44,27,19,0.655172,65.86
44,28,18,0.620690,62.45
44,29,18,0.620690,62.45
44,30,4,0.137931,14.66
44,31,5,0.172414,18.07
44,32,23,0.793103,79.52
44,33,21,0.724138,72.69
44,34,15,0.517241,52.21
44,35,12,0.413793,41.97
44,36,17,0.586207,59.03
44,37,27,0.931034,93.17
44,38,29,1.000000,100.00
44,39,25,0.862069,86.34
44,40,14,0.482759,48.79
44,41,7,0.241379,24.90
44,42,19,0.655172,65.86
44,43,23,0.793103,79.52
44,44,0,0.000000,1.00
44,45,19,0.655172,65.86
44,46,7,0.241379,24.90
44,47,28,0.965517,96.59
44,48,23,0.793103,79.52
44,49,6,0.206897,21.48
44,50,28,0.965517,96.59
44,51,18,0.620690,62.45
44,52,18,0.620690,62.45
44,53,9,0.310345,31.72
44,54,12,0.413793,41.97
44,55,17,0.586207,59.03
44,56,28,0.965517,96.59
44,57,10,0.344828,35.14
44,58,14,0.482759,48.79
44,59,21,0.724138,72.69
44,60,9,0.310345,31.72
44,61,25,0.862069,86.34
44,62,2,0.068966,7.83
44,63,16,0.551724,55.62
45,0,12,0.413793,41.97
45,1,3,0.103448,11.24
45,2,21,0.724138,72.69
45,3,8,0.275862,28.31
45,4,7,0.241379,24.90
45,5,23,0.793103,79.52
45,6,17,0.586207,59.03
45,7,25,0.862069,86.34
45,8,1,0.034483,4.41
45,9,2,0.068966,7.83
45,10,1,0.034483,4.41
45,11,28,0.965517,96.59
45,12,18,0.620690,62.45
45,13,29,1.000000,100.00
45,14,9,0.310345,31.72
45,15,6,0.206897,21.48
45,16,25,0.862069,86.34
45,17,25,0.862069,86.34
45,18,13,0.448276,45.38
45,19,18,0.620690,62.45
45,20,18,0.620690,62.45
45,21,29,1.000000,100.00
45,22,11,0.379310,38.55
45,23,6,0.206897,21.48
45,24,1,0.034483,4.41
45,25,14,0.482759,48.79
45,26,6,0.206897,21.48
45,27,4,0.137931,14.66
45,28,12,0.413793,41.97
45,29,21,0.724138,72.69
45,30,19,0.655172,65.86
45,31,20,0.689655,69.28
45,32,21,0.724138,72.69
45,33,19,0.655172,65.86
45,34,15,0.517241,52.21
45,35,10,0.344828,35.14
45,36,10,0.344828,35.14
45,37,25,0.862069,86.34
45,38,7,0.241379,24.90
45,39,19,0.655172,65.86
45,40,1,0.034483,4.41
45,41,28,0.965517,96.59
45,42,4,0.137931,14.66
45,43,8,0.275862,28.31
45,44,4,0.137931,14.66
45,45,27,0.931034,93.17
45,46,27,0.931034,93.17
45,47,11,0.379310,38.55
45,48,23,0.793103,79.52
45,49,26,0.896552,89.76
45,50,17,0.586207,59.03
45,51,23,0.793103,79.52
45,52,10,0.344828,35.14
45,53,0,0.000000,1.00
45,54,2,0.068966,7.83
45,55,5,0.172414,18.07
45,56,5,0.172414,18.07
45,57,4,0.137931,14.66
45,58,26,0.896552,89.76
45,59,13,0.448276,45.38
45,60,17,0.586207,59.03
45,61,2,0.068966,7.83
45,62,13,0.448276,45.38
45,63,15,0.517241,52.21
46,0,7,0.241379,24.90
46,1,3,0.103448,11.24
46,2,3,0.103448,11.24
46,3,5,0.172414,18.07
46,4,8,0.275862,28.31
46,5,24,0.827586,82.93
46,6,9,0.310345,31.72
46,7,8,0.275862,28.31
46,8,8,0.275862,28.31
46,9,12,0.413793,41.97
46,10,3,0.103448,11.24
46,11,1,0.034483,4.41
46,12,17,0.586207,59.03
46,13,20,0.689655,69.28
46,14,24,0.827586,82.93
46,15,9,0.310345,31.72
46,16,26,0.896552,89.76
46,17,2,0.068966,7.83
46,18,10,0.344828,35.14
46,19,5,0.172414,18.07
46,20,11,0.379310,38.55
46,21,17,0.586207,59.03
46,22,27,0.931034,93.17
46,23,19,0.655172,65.86
46,24,11,0.379310,38.55
46,25,9,0.310345,31.72
46,26,25,0.862069,86.34
46,27,29,1.000000,100.00
46,28,3,0.103448,11.24
46,29,5,0.172414,18.07
46,30,29,1.000000,100.00
46,31,7,0.241379,24.90
46,32,0,0.000000,1.00
46,33,5,0.172414,18.07
46,34,5,0.172414,18.07
46,35,11,0.379310,38.55
46,36,26,0.896552,89.76
46,37,11,0.379310,38.55
46,38,4,0.137931,14.66
46,39,12,0.413793,41.97
46,40,11,0.379310,38.55
46,41,9,0.310345,31.72
46,42,18,0.620690,62.45
46,43,22,0.758621,76.10
46,44,4,0.137931,14.66
46,45,26,0.896552,89.76
46,46,22,0.758621,76.10
46,47,0,0.000000,1.00
46,48,17,0.586207,59.03
46,49,17,0.586207,59.03
46,50,1,0.034483,4.41
46,51,2,0.068966,7.83
46,52,4,0.137931,14.66
46,53,6,0.206897,21.48
46,54,23,0.793103,79.52
46,55,3,0.103448,11.24
46,56,25,0.862069,86.34
46,57,9,0.310345,31.72
46,58,6,0.206897,21.48
46,59,26,0.896552,89.76
46,60,21,0.724138,72.69
46,61,6,0.206897,21.48
46,62,4,0.137931,14.66
46,63,9,0.310345,31.72
47,0,22,0.758621,76.10
47,1,26,0.896552,89.76
47,2,9,0.310345,31.72
47,3,11,0.379310,38.55
47,4,29,1.000000,100.00
47,5,24,0.827586,82.93
47,6,12,0.413793,41.97
47,7,20,0.689655,69.28
47,8,7,0.241379,24.90
47,9,21,0.724138,72.69
47,10,0,0.000000,1.00
47,11,7,0.241379,24.90
47,12,19,0.655172,65.86
47,13,24,0.827586,82.93
47,14,10,0.344828,35.14
47,15,18,0.620690,62.45
47,16,12,0.413793,41.97
47,17,8,0.275862,28.31
47,18,23,0.793103,79.52
47,19,18,0.620690,62.45
47,20,27,0.931034,93.17
47,21,25,0.862069,86.34
47,22,9,0.310345,31.72
47,23,29,1.000000,100.00
47,24,14,0.482759,48.79
47,25,14,0.482759,48.79
47,26,1,0.034483,4.41
47,27,13,0.448276,45.38
47,28,21,0.724138,72.69
47,29,12,0.413793,41.97
47,30,1,0.034483,4.41
47,31,18,0.620690,62.45
47,32,5,0.172414,18.07
47,33,10,0.344828,35.14
47,34,6,0.206897,21.48
47,35,10,0.344828,35.14
47,36,3,0.103448,11.24
47,37,23,0.793103,79.52
47,38,21,0.724138,72.69
47,39,27,0.931034,93.17
47,40,9,0.310345,31.72
47,41,2,0.068966,7.83
47,42,14,0.482759,48.79
47,43,17,0.586207,59.03
47,44,22,0.758621,76.10
47,45,7,0.241379,24.90
47,46,29,1.000000,100.00
47,47,18,0.620690,62.45
47,48,5,0.172414,18.07
47,49,14,0.482759,48.79
47,50,14,0.482759,48.79
47,51,23,0.793103,79.52
47,52,5,0.172414,18.07
47,53,15,0.517241,52.21
47,54,24,0.827586,82.93
47,55,29,1.000000,100.00
47,56,0,0.000000,1.00
47,57,13,0.448276,45.38
47,58,2,0.068966,7.83
47,59,20,0.689655,69.28
47,60,14,0.482759,48.79
47,61,11,0.379310,38.55
47,62,9,0.310345,31.72
47,63,20,0.689655,69.28
48,0,18,0.620690,62.45
48,1,26,0.896552,89.76
48,2,16,0.551724,55.62
48,3,23,0.793103,79.52
48,4,11,0.379310,38.55
48,5,0,0.000000,1.00
48,6,8,0.275862,28.31
48,7,1,0.034483,4.41
48,8,9,0.310345,31.72
48,9,6,0.206897,21.48
48,10,11,0.379310,38.55
48,11,6,0.206897,21.48
48,12,23,0.793103,79.52
48,13,20,0.689655,69.28
48,14,7,0.241379,24.90
48,15,17,0.586207,59.03
48,16,28,0.965517,96.59
48,17,20,0.689655,69.28
48,18,6,0.206897,21.48
48,19,3,0.103448,11.24
48,20,13,0.448276,45.38
48,21,6,0.206897,21.48
48,22,8,0.275862,28.31
48,23,4,0.137931,14.66
48,24,1,0.034483,4.41
48,25,7,0.241379,24.90
48,26,19,0.655172,65.86
48,27,7,0.241379,24.90
48,28,2,0.068966,7.83
48,29,29,1.000000,100.00
48,30,22,0.758621,76.10
48,31,2,0.068966,7.83
48,32,6,0.206897,21.48
48,33,24,0.827586,82.93
48,34,9,0.310345,31.72
48,35,14,0.482759,48.79
48,36,29,1.000000,100.00
48,37,15,0.517241,52.21
48,38,12,0.413793,41.97
48,39,22,0.758621,76.10
48,40,23,0.793103,79.52
48,41,28,0.965517,96.59
48,42,21,0.724138,72.69
48,43,12,0.413793,41.97
48,44,21,0.724138,72.69
48,45,17,0.586207,59.03
48,46,3,0.103448,11.24
48,47,19,0.655172,65.86
48,48,12,0.413793,41.97
48,49,25,0.862069,86.34
48,50,24,0.827586,82.93
48,51,16,0.551724,55.62
48,52,6,0.206897,21.48
48,53,23,0.793103,79.52
48,54,27,0.931034,93.17
48,55,13,0.448276,45.38
48,56,7,0.241379,24.90
48,57,1,0.034483,4.41
48,58,27,0.931034,93.17
48,59,13,0.448276,45.38
48,60,16,0.551724,55.62
48,61,27,0.931034,93.17
48,62,1,0.034483,4.41
48,63,14,0.482759,48.79
49,0,28,0.965517,96.59
49,1,15,0.517241,52.21
49,2,27,0.931034,93.17
49,3,1,0.034483,4.41
49,4,19,0.655172,65.86
49,5,7,0.241379,24.90
49,6,13,0.448276,45.38
49,7,5,0.172414,18.07
49,8,11,0.379310,38.55
49,9,4,0.137931,14.66
49,10,22,0.758621,76.10
49,11,2,0.068966,7.83
49,12,29,1.000000,100.00
49,13,25,0.862069,86.34
49,14,3,0.103448,11.24
49,15,1,0.034483,4.41
49,16,16,0.551724,55.62
49,17,18,0.620690,62.45
49,18,14,0.482759,48.79
49,19,25,0.862069,86.34
49,20,0,0.000000,1.00
49,21,20,0.689655,69.28
49,22,19,0.655172,65.86
49,23,14,0.482759,48.79
49,24,12,0.413793,41.97
49,25,3,0.103448,11.24
49,26,11,0.379310,38.55
49,27,24,0.827586,82.93
49,28,9,0.310345,31.72
49,29,13,0.448276,45.38
49,30,22,0.758621,76.10
49,31,1,0.034483,4.41
49,32,13,0.448276,45.38
49,33,1,0.034483,4.41
49,34,16,0.551724,55.62
49,35,8,0.275862,28.31
49,36,7,0.241379,24.90
49,37,28,0.965517,96.59
49,38,25,0.862069,86.34
49,39,13,0.448276,45.38
49,40,26,0.896552,89.76
49,41,2,0.068966,7.83
49,42,28,0.965517,96.59
49,43,7,0.241379,24.90
49,44,13,0.448276,45.38
49,45,9,0.310345,31.72
49,46,5,0.172414,18.07
49,47,20,0.689655,69.28
49,48,28,0.965517,96.59
49,49,23,0.793103,79.52
49,50,26,0.896552,89.76
49,51,11,0.379310,38.55
49,52,20,0.689655,69.28
49,53,18,0.620690,62.45
49,54,28,0.965517,96.59
49,55,22,0.758621,76.10
49,56,17,0.586207,59.03
49,57,3,0.103448,11.24
49,58,24,0.827586,82.93
49,59,20,0.689655,69.28
49,60,25,0.862069,86.34
49,61,12,0.413793,41.97
49,62,27,0.931034,93.17
49,63,2,0.068966,7.83
50,0,12,0.413793,41.97
50,1,11,0.379310,38.55
50,2,21,0.724138,72.69
50,3,13,0.448276,45.38
50,4,4,0.137931,14.66
50,5,20,0.689655,69.28
50,6,14,0.482759,48.79
50,7,18,0.620690,62.45
50,8,28,0.965517,96.59
50,9,15,0.517241,52.21
50,10,0,0.000000,1.00
50,11,26,0.896552,89.76
50,12,9,0.310345,31.72
50,13,3,0.103448,11.24
50,14,27,0.931034,93.17
50,15,26,0.896552,89.76
50,16,0,0.000000,1.00
50,17,20,0.689655,69.28
50,18,3,0.103448,11.24
50,19,28,0.965517,96.59
50,20,20,0.689655,69.28
50,21,20,0.689655,69.28
50,22,19,0.655172,65.86
50,23,3,0.103448,11.24
50,24,20,0.689655,69.28
50,25,5,0.172414,18.07
50,26,15,0.517241,52.21
50,27,21,0.724138,72.69
50,28,2,0.068966,7.83
50,29,9,0.310345,31.72
50,30,13,0.448276,45.38
50,31,21,0.724138,72.69
50,32,24,0.827586,82.93
50,33,1,0.034483,4.41
50,34,29,1.000000,100.00
50,35,13,0.448276,45.38
50,36,28,0.965517,96.59
50,37,20,0.689655,69.28
50,38,2,0.068966,7.83
50,39,25,0.862069,86.34
50,40,14,0.482759,48.79
50,41,20,0.689655,69.28
50,42,20,0.689655,69.28
50,43,5,0.172414,18.07
50,44,27,0.931034,93.17
50,45,13,0.448276,45.38
50,46,17,0.586207,59.03
50,47,0,0.000000,1.00
50,48,23,0.793103,79.52
50,49,13,0.448276,45.38
50,50,26,0.896552,89.76
50,51,21,0.724138,72.69
50,52,1,0.034483,4.41
50,53,6,0.206897,21.48
50,54,12,0.413793,41.97
50,55,15,0.517241,52.21
50,56,24,0.827586,82.93
50,57,28,0.965517,96.59
50,58,0,0.000000,1.00
50,59,13,0.448276,45.38
50,60,0,0.000000,1.00
50,61,8,0.275862,28.31
50,62,0,0.000000,1.00
50,63,5,0.172414,18.07
51,0,23,0.793103,79.52
51,1,21,0.724138,72.69
51,2,27,0.931034,93.17
51,3,26,0.896552,89.76
51,4,17,0.586207,59.03
51,5,9,0.310345,31.72
51,6,5,0.172414,18.07
51,7,20,0.689655,69.28
51,8,21,0.724138,72.69
51,9,12,0.413793,41.97
51,10,14,0.482759,48.79
51,11,19,0.655172,65.86
51,12,5,0.172414,18.07
51,13,0,0.000000,1.00
51,14,14,0.482759,48.79
51,15,22,0.758621,76.10
51,16,23,0.793103,79.52
51,17,29,1.000000,100.00
51,18,21,0.724138,72.69
51,19,24,0.827586,82.93
51,20,15,0.517241,52.21
51,21,25,0.862069,86.34
51,22,10,0.344828,35.14
51,23,2,0.068966,7.83
51,24,14,0.482759,48.79
51,25,13,0.448276,45.38
51,26,18,0.620690,62.45
51,27,2,0.068966,7.83
51,28,16,0.551724,55.62
51,29,5,0.172414,18.07
51,30,20,0.689655,69.28
51,31,1,0.034483,4.41
51,32,7,0.241379,24.90
51,33,0,0.000000,1.00
51,34,28,0.965517,96.59
51,35,6,0.206897,21.48
51,36,18,0.620690,62.45
51,37,27,0.931034,93.17
51,38,8,0.275862,28.31
51,39,14,0.482759,48.79
51,40,15,0.517241,52.21
51,41,10,0.344828,35.14
51,42,15,0.517241,52.21
51,43,6,0.206897,21.48
51,44,24,0.827586,82.93
51,45,7,0.241379,24.90
51,46,4,0.137931,14.66
51,47,26,0.896552,89.76
51,48,6,0.206897,21.48
51,49,6,0.206897,21.48
51,50,22,0.758621,76.10
51,51,27,0.931034,93.17
51,52,29,1.000000,100.00
51,53,16,0.551724,55.62
51,54,9,0.310345,31.72
51,55,14,0.482759,48.79
51,56,21,0.724138,72.69
51,57,5,0.172414,18.07
51,58,13,0.448276,45.38
51,59,28,0.965517,96.59
51,60,12,0.413793,41.97
51,61,6,0.206897,21.48
51,62,5,0.172414,18.07
51,63,12,0.413793,41.97
52,0,5,0.172414,18.07
52,1,25,0.862069,86.34
52,2,10,0.344828,35.14
52,3,18,0.620690,62.45
52,4,9,0.310345,31.72
52,5,15,0.517241,52.21
52,6,7,0.241379,24.90
52,7,1,0.034483,4.41
52,8,19,0.655172,65.86
52,9,7,0.241379,24.90
52,10,26,0.896552,89.76
52,11,26,0.896552,89.76
52,12,24,0.827586,82.93
52,13,27,0.931034,93.17
52,14,28,0.965517,96.59
52,15,0,0.000000,1.00
52,16,13,0.448276,45.38
52,17,22,0.758621,76.10
52,18,13,0.448276,45.38
52,19,23,0.793103,79.52
52,20,15,0.517241,52.21
52,21,26,0.896552,89.76
52,22,17,0.586207,59.03
52,23,29,1.000000,100.00
52,24,28,0.965517,96.59
52,25,12,0.413793,41.97
52,26,2,0.068966,7.83
52,27,9,0.310345,31.72
52,28,7,0.241379,24.90
52,29,27,0.931034,93.17
52,30,26,0.896552,89.76
52,31,15,0.517241,52.21
52,32,2,0.068966,7.83
52,33,1,0.034483,4.41
52,34,2,0.068966,7.83
52,35,2,0.068966,7.83
52,36,9,0.310345,31.72
52,37,0,0.000000,1.00
52,38,17,0.586207,59.03
52,39,5,0.172414,18.07
52,40,3,0.103448,11.24
52,41,15,0.517241,52.21
52,42,22,0.758621,76.10
52,43,22,0.758621,76.10
52,44,17,0.586207,59.03
52,45,9,0.310345,31.72
52,46,2,0.068966,7.83
52,47,28,0.965517,96.59
52,48,8,0.275862,28.31
52,49,27,0.931034,93.17
52,50,10,0.344828,35.14
52,51,19,0.655172,65.86
52,52,22,0.758621,76.10
52,53,10,0.344828,35.14
52,54,2,0.068966,7.83
52,55,2,0.068966,7.83
52,56,17,0.586207,59.03
52,57,13,0.448276,45.38
52,58,2,0.068966,7.83
52,59,16,0.551724,55.62
52,60,26,0.896552,89.76
52,61,5,0.172414,18.07
52,62,9,0.310345,31.72
52,63,16,0.551724,55.62
53,0,28,0.965517,96.59
53,1,2,0.068966,7.83
53,2,14,0.482759,48.79
53,3,3,0.103448,11.24
53,4,15,0.517241,52.21
53,5,17,0.586207,59.03
53,6,17,0.586207,59.03
53,7,12,0.413793,41.97
53,8,5,0.172414,18.07
53,9,12,0.413793,41.97
53,10,9,0.310345,31.72
53,11,27,0.931034,93.17
53,12,8,0.275862,28.31
53,13,13,0.448276,45.38
53,14,11,0.379310,38.55
53,15,3,0.103448,11.24
53,16,22,0.758621,76.10
53,17,10,0.344828,35.14
53,18,22,0.758621,76.10
53,19,12,0.413793,41.97
53,20,9,0.310345,31.72
53,21,0,0.000000,1.00
53,22,26,0.896552,89.76
53,23,25,0.862069,86.34
53,24,1,0.034483,4.41
53,25,19,0.655172,65.86
53,26,18,0.620690,62.45
53,27,6,0.206897,21.48
53,28,24,0.827586,82.93
53,29,27,0.931034,93.17
53,30,18,0.620690,62.45
53,31,26,0.896552,89.76
53,32,24,0.827586,82.93
53,33,10,0.344828,35.14
53,34,20,0.689655,69.28
53,35,20,0.689655,69.28
53,36,11,0.379310,38.55
53,37,18,0.620690,62.45
53,38,28,0.965517,96.59
53,39,5,0.172414,18.07
53,40,5,0.172414,18.07
53,41,28,0.965517,96.59
53,42,3,0.103448,11.24
53,43,4,0.137931,14.66
53,44,22,0.758621,76.10
53,45,4,0.137931,14.66
53,46,7,0.241379,24.90
53,47,12,0.413793,41.97
53,48,16,0.551724,55.62
53,49,2,0.068966,7.83
53,50,17,0.586207,59.03
53,51,13,0.448276,45.38
53,52,1,0.034483,4.41
53,53,27,0.931034,93.17
53,54,22,0.758621,76.10
53,55,11,0.379310,38.55
53,56,5,0.172414,18.07
53,57,2,0.068966,7.83
53,58,26,0.896552,89.76
53,59,28,0.965517,96.59
53,60,11,0.379310,38.55
53,61,25,0.862069,86.34
53,62,13,0.448276,45.38
53,63,13,0.448276,45.38
54,0,15,0.517241,52.21
54,1,16,0.551724,55.62
54,2,3,0.103448,11.24
54,3,9,0.310345,31.72
54,4,9,0.310345,31.72
54,5,13,0.448276,45.38
54,6,22,0.758621,76.10
54,7,5,0.172414,18.07
54,8,29,1.000000,100.00
54,9,4,0.137931,14.66
54,10,10,0.344828,35.14
54,11,0,0.000000,1.00
54,12,20,0.689655,69.28
54,13,28,0.965517,96.59
54,14,3,0.103448,11.24
54,15,14,0.482759,48.79
54,16,5,0.172414,18.07
54,17,23,0.793103,79.52
54,18,12,0.413793,41.97
54,19,4,0.137931,14.66
54,20,24,0.827586,82.93
54,21,0,0.000000,1.00
54,22,6,0.206897,21.48
54,23,8,0.275862,28.31
54,24,5,0.172414,18.07
54,25,25,0.862069,86.34
54,26,23,0.793103,79.52
54,27,2,0.068966,7.83
54,28,26,0.896552,89.76
54,29,10,0.344828,35.14
54,30,22,0.758621,76.10
54,31,3,0.103448,11.24
54,32,1,0.034483,4.41
54,33,0,0.000000,1.00
54,34,4,0.137931,14.66
54,35,10,0.344828,35.14
54,36,10,0.344828,35.14
54,37,28,0.965517,96.59
54,38,3,0.103448,11.24
54,39,13,0.448276,45.38
54,40,20,0.689655,69.28
54,41,2,0.068966,7.83
54,42,18,0.620690,62.45
54,43,28,0.965517,96.59
54,44,25,0.862069,86.34
54,45,16,0.551724,55.62
54,46,9,0.310345,31.72
54,47,17,0.586207,59.03
54,48,20,0.689655,69.28
54,49,12,0.413793,41.97
54,50,14,0.482759,48.79
54,51,18,0.620690,62.45
54,52,17,0.586207,59.03
54,53,28,0.965517,96.59
54,54,8,0.275862,28.31
54,55,3,0.103448,11.24
54,56,4,0.137931,14.66
54,57,23,0.793103,79.52
54,58,18,0.620690,62.45
54,59,6,0.206897,21.48
54,60,6,0.206897,21.48
54,61,27,0.931034,93.17
54,62,7,0.241379,24.90
54,63,26,0.896552,89.76
55,0,3,0.103448,11.24
55,1,6,0.206897,21.48
55,2,10,0.344828,35.14
55,3,14,0.482759,48.79
55,4,3,0.103448,11.24
55,5,18,0.620690,62.45
55,6,18,0.620690,62.45
55,7,12,0.413793,41.97
55,8,24,0.827586,82.93
55,9,4,0.137931,14.66
55,10,9,0.310345,31.72
55,11,7,0.241379,24.90
55,12,25,0.862069,86.34
55,13,20,0.689655,69.28
55,14,28,0.965517,96.59
55,15,25,0.862069,86.34
55,16,3,0.103448,11.24
55,17,21,0.724138,72.69
55,18,16,0.551724,55.62
55,19,6,0.206897,21.48
55,20,13,0.448276,45.38
55,21,16,0.551724,55.62
55,22,27,0.931034,93.17
55,23,25,0.862069,86.34
55,24,22,0.758621,76.10
55,25,27,0.931034,93.17
55,26,25,0.862069,86.34
55,27,17,0.586207,59.03
55,28,15,0.517241,52.21
55,29,26,0.896552,89.76
55,30,9,0.310345,31.72
55,31,6,0.206897,21.48
55,32,16,0.551724,55.62
55,33,6,0.206897,21.48
55,34,12,0.413793,41.97
55,35,11,0.379310,38.55
55,36,17,0.586207,59.03
55,37,2,0.068966,7.83
55,38,28,0.965517,96.59
55,39,4,0.137931,14.66
55,40,6,0.206897,21.48
55,41,19,0.655172,65.86
55,42,27,0.931034,93.17
55,43,9,0.310345,31.72
55,44,24,0.827586,82.93
55,45,6,0.206897,21.48
55,46,8,0.275862,28.31
55,47,28,0.965517,96.59
55,48,17,0.586207,59.03
55,49,9,0.310345,31.72
55,50,13,0.448276,45.38
55,51,23,0.793103,79.52
55,52,8,0.275862,28.31
55,53,27,0.931034,93.17
55,54,12,0.413793,41.97
55,55,5,0.172414,18.07
55,56,21,0.724138,72.69
55,57,22,0.758621,76.10
55,58,24,0.827586,82.93
55,59,18,0.620690,62.45
55,60,8,0.275862,28.31
55,61,0,0.000000,1.00
55,62,13,0.448276,45.38
55,63,21,0.724138,72.69
56,0,25,0.862069,86.34
56,1,21,0.724138,72.69
56,2,6,0.206897,21.48
56,3,27,0.931034,93.17
56,4,27,0.931034,93.17
56,5,29,1.000000,100.00
56,6,14,0.482759,48.79
56,7,1,0.034483,4.41
56,8,26,0.896552,89.76
56,9,17,0.586207,59.03
56,10,5,0.172414,18.07
56,11,21,0.724138,72.69
56,12,17,0.586207,59.03
56,13,4,0.137931,14.66
56,14,7,0.241379,24.90
56,15,17,0.586207,59.03
56,16,8,0.275862,28.31
56,17,8,0.275862,28.31
56,18,27,0.931034,93.17
56,19,2,0.068966,7.83
56,20,23,0.793103,79.52
56,21,24,0.827586,82.93
56,22,5,0.172414,18.07
56,23,11,0.379310,38.55
56,24,7,0.241379,24.90
56,25,17,0.586207,59.03
56,26,4,0.137931,14.66
56,27,3,0.103448,11.24
56,28,15,0.517241,52.21
56,29,26,0.896552,89.76
56,30,7,0.241379,24.90
56,31,11,0.379310,38.55
56,32,0,0.000000,1.00
56,33,17,0.586207,59.03
56,34,3,0.103448,11.24
56,35,23,0.793103,79.52
56,36,25,0.862069,86.34
56,37,16,0.551724,55.62
56,38,3,0.103448,11.24
56,39,16,0.551724,55.62
56,40,7,0.241379,24.90
56,41,2,0.068966,7.83
56,42,0,0.000000,1.00
56,43,2,0.068966,7.83
56,44,13,0.448276,45.38
56,45,22,0.758621,76.10
56,46,1,0.034483,4.41
56,47,18,0.620690,62.45
56,48,17,0.586207,59.03
56,49,21,0.724138,72.69
56,50,26,0.896552,89.76
56,51,0,0.000000,1.00
56,52,16,0.551724,55.62
56,53,24,0.827586,82.93
56,54,18,0.620690,62.45
56,55,0,0.000000,1.00
56,56,23,0.793103,79.52
56,57,13,0.448276,45.38
56,58,6,0.206897,21.48
56,59,20,0.689655,69.28
56,60,24,0.827586,82.93
56,61,2,0.068966,7.83
56,62,9,0.310345,31.72
56,63,14,0.482759,48.79
57,0,2,0.068966,7.83
57,1,13,0.448276,45.38
57,2,20,0.689655,69.28
57,3,11,0.379310,38.55
57,4,10,0.344828,35.14
57,5,7,0.241379,24.90
57,6,8,0.275862,28.31
57,7,18,0.620690,62.45
57,8,25,0.862069,86.34
57,9,14,0.482759,48.79
57,10,18,0.620690,62.45
57,11,20,0.689655,69.28
57,12,18,0.620690,62.45
57,13,3,0.103448,11.24
57,14,23,0.793103,79.52
57,15,25,0.862069,86.34
57,16,16,0.551724,55.62
57,17,9,0.310345,31.72
57,18,13,0.448276,45.38
57,19,0,0.000000,1.00
57,20,22,0.758621,76.10
57,21,5,0.172414,18.07
57,22,11,0.379310,38.55
57,23,19,0.655172,65.86
57,24,17,0.586207,59.03
57,25,7,0.241379,24.90
57,26,27,0.931034,93.17
57,27,2,0.068966,7.83
57,28,14,0.482759,48.79
57,29,23,0.793103,79.52
57,30,16,0.551724,55.62
57,31,20,0.689655,69.28
57,32,27,0.931034,93.17
57,33,7,0.241379,24.90
57,34,16,0.551724,55.62
57,35,14,0.482759,48.79
57,36,2,0.068966,7.83
57,37,19,0.655172,65.86
57,38,20,0.689655,69.28
57,39,0,0.000000,1.00
57,40,24,0.827586,82.93
57,41,19,0.655172,65.86
57,42,14,0.482759,48.79
57,43,28,0.965517,96.59
57,44,2,0.068966,7.83
57,45,7,0.241379,24.90
57,46,1,0.034483,4.41
57,47,27,0.931034,93.17
57,48,16,0.551724,55.62
57,49,15,0.517241,52.21
57,50,20,0.689655,69.28
57,51,3,0.103448,11.24
57,52,27,0.931034,93.17
57,53,17,0.586207,59.03
57,54,6,0.206897,21.48
57,55,8,0.275862,28.31
57,56,29,1.000000,100.00
57,57,11,0.379310,38.55
57,58,20,0.689655,69.28
57,59,17,0.586207,59.03
57,60,13,0.448276,45.38
57,61,2,0.068966,7.83
57,62,17,0.586207,59.03
57,63,18,0.620690,62.45
58,0,13,0.448276,45.38
58,1,23,0.793103,79.52
58,2,23,0.793103,79.52
58,3,0,0.000000,1.00
58,4,11,0.379310,38.55
58,5,15,0.517241,52.21
58,6,8,0.275862,28.31
58,7,27,0.931034,93.17
58,8,26,0.896552,89.76
58,9,25,0.862069,86.34
58,10,11,0.379310,38.55
58,11,14,0.482759,48.79
58,12,2,0.068966,7.83
58,13,4,0.137931,14.66
58,14,0,0.000000,1.00
